ID,Exercise,Calories Burn,Dream Weight,Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Weather Conditions,Exercise Intensity,Image,Video,Description
3220,Burpees,467.5693577,90.91167331,95.82176784,35,Female,52,149,27.20784907,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk310QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK25CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3224,Burpees,431.9426192,55.37106689,59.29253661,18,Female,54,112,29.53319717,Rainy,6,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk311QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK24CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3226,Burpees,363.1560243,50.15719277,52.02615637,31,Male,56,168,30.52469977,Cloudy,5,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk312QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK23CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3237,Burpees,450.8147547,87.54876103,87.43605223,46,Female,37,153,28.23472224,Rainy,9,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk313QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK22CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3259,Burpees,443.597304,89.73538872,89.2733785,49,Male,46,128,30.80663814,Sunny,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk314QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK21CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3262,Burpees,484.5551981,93.45937536,90.23921602,49,Female,38,122,31.34323422,Cloudy,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk315QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK20CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3268,Burpees,463.3947209,58.23184083,58.9912116,42,Female,31,142,27.47485231,Sunny,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk316QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK19CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3272,Burpees,136.0594544,61.85569008,66.22566804,26,Female,24,136,21.00487314,Rainy,1,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk317QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK18CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3278,Burpees,347.9961564,89.3215608,90.24824648,37,Female,55,119,21.48998333,Sunny,10,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk318QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK17CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3285,Burpees,151.4155948,60.58724823,61.76751465,60,Male,46,154,21.20417245,Rainy,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk319QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK16CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3295,Burpees,122.4882288,61.06636251,59.54011518,32,Male,56,157,32.51478881,Rainy,9,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk320QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK15CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3308,Burpees,489.4733095,53.27355362,58.00317301,24,Female,47,129,19.67119098,Cloudy,10,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk321QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK14CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3322,Burpees,237.3053481,98.88972655,97.21901028,60,Female,48,168,27.37176042,Rainy,7,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk322QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK13CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3335,Burpees,493.9120812,82.84259122,83.8698461,39,Male,33,147,34.82789516,Sunny,8,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk323QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK12CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3346,Burpees,289.5587943,97.32624054,93.02843636,38,Female,23,130,25.64620727,Cloudy,2,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk324QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK11CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
3378,Burpees,316.7751956,76.06704355,79.2412128,57,Male,30,102,26.46304254,Cloudy,9,https://as2.ftcdn.net/v2/jpg/04/29/02/59/1000_F_429025937_nNFfycLc9tY4SBYj5dyxhPVk325QxNwpra.jpg,https://youtu.be/TU8QYVW0gDU?si=sW95yVIUsvxK10CUV,"The burpee is a full-body exercise that combines strength and cardio, targeting muscles in the arms, chest, legs, and core while boosting endurance. It involves a sequence of movements: starting in a standing position, dropping into a squat, kicking your feet back into a plank, performing a push-up, jumping the feet back to the squat position, and then explosively jumping upward. Burpees are highly effective for burning calories, improving cardiovascular fitness, and building overall strength, making them a staple in high-intensity workouts."
